"COUNTY","STATE","POPEST2019","BEDS","HELIPADS","NONPROF","PRIVATE","GOVERNM","LAT","LON","Index","Beds_z","POPEST2019_z","HELIPADS_z","NONPROF_z","PRIVATE_z","GOVERNM_z"
"Martinsville city","Virginia",12554,0,0,0,0,0,36.6912484,-79.8502157,2937,-0.288771060949432,-0.275640995029529,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Newport News city","Virginia",179225,0,0,0,0,0,37.0914429,-76.5213892,2938,-0.288771060949432,0.224187002279579,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Norfolk city","Virginia",242742,0,0,0,0,0,36.8889933,-76.2481624,2939,-0.288771060949432,0.414667499217154,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Norton city","Virginia",3981,0,0,0,0,0,36.9401004,-82.5947782,2940,-0.288771060949432,-0.301350479108529,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Petersburg city","Virginia",31346,0,0,0,0,0,37.227928,-77.4019268,2941,-0.288771060949432,-0.219285853910601,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Poquoson city","Virginia",12271,0,0,0,0,0,37.1281989,-76.3702862,2942,-0.288771060949432,-0.276489680903127,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Portsmouth city","Virginia",94398,0,0,0,0,0,36.8678592,-76.3755985267919,2943,-0.288771060949432,-0.0301998408289382,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Radford city","Virginia",18249,0,0,0,0,0,37.1292934,-80.5357895,2944,-0.288771060949432,-0.258562316407121,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Richmond city","Virginia",230436,1612,3,2,2,2,37.5289588,-77.4381069,2945,1.17983913086287,0.377763158720692,0.735807260474499,0.35144918248353,0.512484124227948,1.5690847482975
"Roanoke city","Virginia",99143,934,1,1,1,0,37.2529158,-79.9093813,2946,0.56214824373586,-0.0159701077186087,-0.13759901546463,-0.0425049136146688,0.133518457406528,-0.51904074054229
"Salem city","Virginia",25301,0,0,0,0,0,37.279858,-80.0174392,2947,-0.288771060949432,-0.237414144037459,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Staunton city","Virginia",24932,0,0,0,0,0,38.1495947,-79.072557,2948,-0.288771060949432,-0.238520734452151,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Suffolk city","Virginia",92108,0,0,0,0,0,36.7427673,-76.6241825,2949,-0.288771060949432,-0.037067298958054,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Virginia Beach city","Virginia",449974,0,0,0,0,0,36.5943204,-75.8876014,2950,-0.288771060949432,1.03613347433197,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Waynesboro city","Virginia",22630,0,0,0,0,0,38.0709693,-78.8740901,2951,-0.288771060949432,-0.245424179261419,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Williamsburg city","Virginia",14954,0,0,0,0,0,37.2815351,-76.6884676,2952,-0.288771060949432,-0.268443658999014,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Winchester city","Virginia",28078,0,0,0,0,0,39.16812725,-78.1731932687587,2953,-0.288771060949432,-0.229086226472152,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Adams County","Washington",19983,57,2,0,0,2,46.9723633,-118.5934644,2954,-0.236841296102471,-0.253362241125074,0.299104122504934,-0.436459009712868,-0.245447209414891,1.5690847482975
"Asotin County","Washington",22582,25,1,1,0,0,46.1678079,-117.2045179,2955,-0.265994848297256,-0.24556812598203,-0.13759901546463,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Benton County","Washington",204390,447,3,2,0,2,46.1691702,-119.5286424,2956,0.118467621271473,0.299654069449535,0.735807260474499,0.35144918248353,-0.245447209414891,1.5690847482975
"Chelan County","Washington",77200,251,1,1,1,2,47.8012197,-120.6276904,2957,-0.0600978859215861,-0.081774751267599,-0.13759901546463,-0.0425049136146688,0.133518457406528,1.5690847482975
"Clallam County","Washington",77331,163,1,0,0,2,47.9998383,-123.7373472,2958,-0.140270154457245,-0.0813818966759334,-0.13759901546463,-0.436459009712868,-0.245447209414891,1.5690847482975
"Clark County","Washington",488241,580,2,3,0,1,45.7669047,-122.4940866,2959,0.239637072581049,1.15089199844851,0.299104122504934,0.745403278581729,-0.245447209414891,0.525022003877604
"Columbia County","Washington",3985,25,1,0,0,1,46.2947665,-117.9174697,2960,-0.265994848297256,-0.301338483548478,-0.13759901546463,-0.436459009712868,-0.245447209414891,0.525022003877604
"Cowlitz County","Washington",110593,202,1,2,0,0,46.1998625,-122.6931507,2961,-0.104739262719851,0.0183671829269702,-0.13759901546463,0.35144918248353,-0.245447209414891,-0.51904074054229
"Douglas County","Washington",43429,0,0,0,0,0,47.7652709,-119.6075365,2962,-0.288771060949432,-0.183050265886974,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Ferry County","Washington",7627,25,1,0,0,1,48.4736934,-118.4834362,2963,-0.265994848297256,-0.290416526122172,-0.13759901546463,-0.436459009712868,-0.245447209414891,0.525022003877604
"Franklin County","Washington",95222,106,1,1,0,0,46.5654696,-118.8935483,2964,-0.192199919304206,-0.0277287554584616,-0.13759901546463,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Garfield County","Washington",2225,45,1,0,0,1,46.4604687,-117.5294769,2965,-0.247773878175516,-0.306616529970855,-0.13759901546463,-0.436459009712868,-0.245447209414891,0.525022003877604
"Grant County","Washington",97733,186,4,0,0,4,47.119015,-119.4904332,2966,-0.119316038817243,-0.0201985426365359,1.17251039844406,-0.436459009712868,-0.245447209414891,3.65721023713729
"Grays Harbor County","Washington",75061,154,4,2,0,2,47.1744169,-123.8658829,2967,-0.148469591012029,-0.0881893770047949,1.17251039844406,0.35144918248353,-0.245447209414891,1.5690847482975
"Island County","Washington",85141,76,2,0,0,2,48.2162669,-122.6842402,2968,-0.219531374486817,-0.0579605656766346,0.299104122504934,-0.436459009712868,-0.245447209414891,1.5690847482975
"Jefferson County","Washington",32221,25,1,0,0,1,47.7325289,-123.6328565,2969,-0.265994848297256,-0.216661825149476,-0.13759901546463,-0.436459009712868,-0.245447209414891,0.525022003877604
"King County","Washington",2252782,5461,6,17,7,8,47.4873376,-121.8622122,2970,4.68646483079187,6.44255638037344,2.04591667438319,6.26076062395651,2.40731245833505,7.83346121481686
"Kitsap County","Washington",271473,381,2,0,2,2,47.594502,-122.6474421,2971,0.0583384198697286,0.500828608172449,0.299104122504934,-0.436459009712868,0.512484124227948,1.5690847482975
"Kittitas County","Washington",47935,25,1,0,0,1,47.1057471,-120.5849305,2972,-0.265994848297256,-0.169537267489683,-0.13759901546463,-0.436459009712868,-0.245447209414891,0.525022003877604
"Klickitat County","Washington",22425,42,2,0,0,2,45.8767731,-120.7976033,2973,-0.250507023693777,-0.246038951714026,0.299104122504934,-0.436459009712868,-0.245447209414891,1.5690847482975
"Lewis County","Washington",80707,125,1,1,0,1,46.5612011,-122.4225561,2974,-0.174889997688553,-0.0712576439930099,-0.13759901546463,-0.0425049136146688,-0.245447209414891,0.525022003877604
"Lincoln County","Washington",10939,85,1,0,0,2,47.5664588,-118.3588615,2975,-0.211331937932034,-0.280484202400062,-0.13759901546463,-0.436459009712868,-0.245447209414891,1.5690847482975
"Mason County","Washington",66768,25,1,0,0,1,47.3429635,-123.1822758,2976,-0.265994848297256,-0.113059171880235,-0.13759901546463,-0.436459009712868,-0.245447209414891,0.525022003877604
"Okanogan County","Washington",42243,91,2,0,0,3,48.361262,-119.5833869,2977,-0.205865646895512,-0.186606949442053,0.299104122504934,-0.436459009712868,-0.245447209414891,2.61314749271739
"Pacific County","Washington",22471,51,2,0,0,2,46.5334929,-123.768029,2978,-0.242307587138993,-0.245901002773441,0.299104122504934,-0.436459009712868,-0.245447209414891,1.5690847482975
"Pend Oreille County","Washington",13724,74,0,0,0,1,48.5188671,-117.2778631,2979,-0.221353471498991,-0.272132293714653,-0.574302153434195,-0.436459009712868,-0.245447209414891,0.525022003877604
"Pierce County","Washington",904980,2538,5,7,1,4,47.0022547,-122.2117983,2980,2.02347004749947,2.40064642345706,1.60921353641363,2.32121966297452,0.133518457406528,3.65721023713729
"San Juan County","Washington",17582,25,0,1,0,0,48.5443087,-122.9919497,2981,-0.265994848297256,-0.260562576045601,-0.574302153434195,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Skagit County","Washington",129205,205,3,0,0,3,48.4596092,-121.7332784,2982,-0.10200611720159,0.0741825238436091,0.735807260474499,-0.436459009712868,-0.245447209414891,2.61314749271739
"Skamania County","Washington",12083,0,0,0,0,0,45.966211,-121.9278867,2983,-0.288771060949432,-0.277053472225517,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Snohomish County","Washington",822083,786,4,3,3,2,48.0074736,-121.7304882,2984,0.427313064834978,2.15204743807308,1.17251039844406,0.745403278581729,0.891449791049367,1.5690847482975
"Spokane County","Washington",522798,1881,5,6,1,3,47.5354964,-117.4074674,2985,1.42491117900028,1.25452464061787,1.60921353641363,1.92726556687633,0.133518457406528,2.61314749271739
"Stevens County","Washington",45723,90,2,2,0,0,48.4249969,-117.8489411,2986,-0.206776695401599,-0.176170812197808,0.299104122504934,0.35144918248353,-0.245447209414891,-0.51904074054229
"Thurston County","Washington",290536,474,2,1,1,0,46.9319983,-122.8855155,2987,0.143065930935823,0.557996448484822,0.299104122504934,-0.0425049136146688,0.133518457406528,-0.51904074054229
"Wahkiakum County","Washington",4488,0,0,0,0,0,46.2794223,-123.3452562,2988,-0.288771060949432,-0.299830041872082,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Walla Walla County","Washington",60760,316,2,2,0,1,46.2055155,-118.5174284,2989,-0.000879733025928734,-0.131076503076622,0.299104122504934,0.35144918248353,-0.245447209414891,0.525022003877604
"Whatcom County","Washington",229247,253,1,2,0,0,48.8107819,-121.8828175,2990,-0.058275788909412,0.374197478495575,-0.13759901546463,0.35144918248353,-0.245447209414891,-0.51904074054229
"Whitman County","Washington",50104,50,2,0,0,2,46.9428831,-117.5286172,2991,-0.24321863564508,-0.163032675052106,0.299104122504934,-0.436459009712868,-0.245447209414891,1.5690847482975
"Yakima County","Washington",250873,528,2,2,2,0,46.4135961,-120.730253,2992,0.192262550264523,0.439051473910535,0.299104122504934,0.35144918248353,0.512484124227948,-0.51904074054229
"Barbour County","West Virginia",16441,72,0,1,0,0,39.1218129,-80.0135627,2993,-0.223175568511166,-0.263984309550108,-0.574302153434195,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Berkeley County","West Virginia",119171,241,1,1,0,1,39.4535243,-78.0395522,2994,-0.0692083709824564,0.0440916614560336,-0.13759901546463,-0.0425049136146688,-0.245447209414891,0.525022003877604
"Boone County","West Virginia",21457,25,0,0,0,1,38.0093296,-81.7013559,2995,-0.265994848297256,-0.248941877246333,-0.574302153434195,-0.436459009712868,-0.245447209414891,0.525022003877604
"Braxton County","West Virginia",13957,25,1,1,0,0,38.699643,-80.7012614,2996,-0.265994848297256,-0.271433552341691,-0.13759901546463,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Brooke County","West Virginia",21939,251,2,1,0,0,40.2729451,-80.5699497,2997,-0.0600978859215861,-0.247496412260205,0.299104122504934,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Cabell County","West Virginia",91945,1051,3,2,3,1,38.4200892,-82.2316907,2998,0.668740918948043,-0.0375561180301264,0.735807260474499,0.35144918248353,0.891449791049367,0.525022003877604
"Calhoun County","West Virginia",7109,42,1,1,0,0,38.8311994,-81.1234524,2999,-0.250507023693777,-0.291969951148758,-0.13759901546463,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Clay County","West Virginia",8508,0,0,0,0,0,38.4460004,-81.0718148,3000,-0.288771060949432,-0.287774504020971,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Doddridge County","West Virginia",8448,0,0,0,0,0,39.2632436,-80.7299566,3001,-0.288771060949432,-0.287954437421734,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Fayette County","West Virginia",42406,94,0,1,1,0,38.0331608,-81.0722238,3002,-0.203132501377251,-0.186118130369981,-0.574302153434195,-0.0425049136146688,0.133518457406528,-0.51904074054229
"Gilmer County","West Virginia",7823,0,0,0,0,0,38.9268106,-80.8350098,3003,-0.288771060949432,-0.28982874367968,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Grant County","West Virginia",11568,61,1,0,0,1,39.0674434,-79.2066739,3004,-0.233197102078123,-0.278597900582065,-0.13759901546463,-0.436459009712868,-0.245447209414891,0.525022003877604
"Greenbrier County","West Virginia",34662,122,1,0,1,0,37.961175,-80.450934,3005,-0.177623143206814,-0.209341534628441,-0.13759901546463,-0.436459009712868,0.133518457406528,-0.51904074054229
"Hampshire County","West Virginia",23175,44,0,1,0,0,39.3015109,-78.6212207,3006,-0.248684926681603,-0.24378978420449,-0.574302153434195,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Hancock County","West Virginia",28810,0,0,0,0,0,40.5071529,-80.5657591,3007,-0.288771060949432,-0.226891038982845,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Hardy County","West Virginia",13776,0,0,0,0,0,39.0040008,-78.8441276,3008,-0.288771060949432,-0.271976351433992,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Harrison County","West Virginia",67256,292,2,1,1,1,39.2820223,-80.3789878,3009,-0.0227448971720176,-0.11159571355403,0.299104122504934,-0.0425049136146688,0.133518457406528,0.525022003877604
"Jackson County","West Virginia",28576,46,1,1,0,0,38.818099,-81.6584708,3010,-0.246862829669428,-0.22759277924582,-0.13759901546463,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Jefferson County","West Virginia",57146,25,1,1,0,0,39.2954767,-77.8782587,3011,-0.265994848297256,-0.141914491582572,-0.13759901546463,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Kanawha County","West Virginia",178124,763,3,6,2,0,38.3428208,-81.5089835,3012,0.406358949194976,0.220885224375581,0.735807260474499,1.92726556687633,0.512484124227948,-0.51904074054229
"Lewis County","West Virginia",15907,220,1,1,0,1,39.0073766,-80.4923445,3013,-0.0883403896102842,-0.265585716816898,-0.13759901546463,-0.0425049136146688,-0.245447209414891,0.525022003877604
"Lincoln County","West Virginia",20409,0,0,0,0,0,38.1570776,-82.0671435,3014,-0.288771060949432,-0.252084713979658,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Logan County","West Virginia",32019,140,0,0,1,0,37.8024603,-81.9284776,3015,-0.161224270097247,-0.217267600932045,-0.574302153434195,-0.436459009712868,0.133518457406528,-0.51904074054229
"McDowell County","West Virginia",17624,124,1,0,0,1,37.3660757,-81.6478197,3016,-0.17580104619464,-0.260436622665067,-0.13759901546463,-0.436459009712868,-0.245447209414891,0.525022003877604
"Marion County","West Virginia",56072,207,0,1,0,0,39.5128606,-80.2258567,3017,-0.100184020189416,-0.145135299456227,-0.574302153434195,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Marshall County","West Virginia",30531,127,0,1,0,0,39.854861,-80.6616946,3018,-0.173067900676379,-0.221729949270963,-0.574302153434195,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Mason County","West Virginia",26516,201,1,1,0,0,38.7499013,-82.052456,3019,-0.105650311225938,-0.233770492672011,-0.13759901546463,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Mercer County","West Virginia",58758,419,3,0,2,1,37.4071873,-81.1107194,3020,0.092958263101036,-0.137080280882076,0.735807260474499,-0.436459009712868,0.512484124227948,0.525022003877604
"Mineral County","West Virginia",26868,25,1,0,1,0,39.3839905,-78.9416922,3021,-0.265994848297256,-0.232714883387536,-0.13759901546463,-0.436459009712868,0.133518457406528,-0.51904074054229
"Mingo County","West Virginia",23424,76,1,0,1,0,37.679051,-82.1317065,3022,-0.219531374486817,-0.243043060591324,-0.13759901546463,-0.436459009712868,0.133518457406528,-0.51904074054229
"Monongalia County","West Virginia",105612,940,1,1,2,0,39.6391074,-80.0300399,3023,0.567614534772382,0.00342971177364018,-0.13759901546463,-0.0425049136146688,0.512484124227948,-0.51904074054229
"Monroe County","West Virginia",13275,0,0,0,0,0,37.5585821,-80.5192225,3024,-0.288771060949432,-0.273478795330362,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Morgan County","West Virginia",17884,41,1,1,0,0,39.5455257,-78.2592246,3025,-0.251418072199864,-0.259656911261761,-0.13759901546463,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Nicholas County","West Virginia",24496,105,1,0,0,1,38.2784261,-80.770707,3026,-0.193110967810293,-0.239828250497694,-0.13759901546463,-0.436459009712868,-0.245447209414891,0.525022003877604
"Ohio County","West Virginia",41411,650,2,2,2,0,40.0984771,-80.6109467,3027,0.303410468007141,-0.189102025932632,0.299104122504934,0.35144918248353,0.512484124227948,-0.51904074054229
"Pendleton County","West Virginia",6969,0,0,0,0,0,38.6861824,-79.3410138,3028,-0.288771060949432,-0.292389795750538,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Pleasants County","West Virginia",7460,0,0,0,0,0,39.370369,-81.1545062,3029,-0.288771060949432,-0.290917340754295,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Pocahontas County","West Virginia",8247,25,1,0,0,1,38.3022233,-80.0286878,3030,-0.265994848297256,-0.288557214314289,-0.13759901546463,-0.436459009712868,-0.245447209414891,0.525022003877604
"Preston County","West Virginia",33432,50,2,2,0,0,39.46351965,-79.6902758040791,3031,-0.24321863564508,-0.213030169344079,0.299104122504934,0.35144918248353,-0.245447209414891,-0.51904074054229
"Putnam County","West Virginia",56450,70,1,1,0,0,38.4939687,-81.9150148,3032,-0.22499766552334,-0.144001719031421,-0.13759901546463,-0.0425049136146688,-0.245447209414891,-0.51904074054229
